Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal,Gender
259,64.63,64.63,66.855,66.855,Boy
260,64.673,64.673,66.898,66.898,Boy
261,64.713,64.713,66.94,66.94,Boy
262,64.754,64.754,66.982,66.982,Boy
263,64.795,64.795,67.024,67.024,Boy
264,64.835,64.835,67.066,67.066,Boy
265,64.878,64.878,67.109,67.109,Boy
266,64.918,64.918,67.151,67.151,Boy
267,64.958,64.958,67.193,67.193,Boy
268,64.999,64.999,67.234,67.234,Boy
269,65.039,65.039,67.276,67.276,Boy
270,65.079,65.079,67.318,67.318,Boy
271,65.119,65.119,67.359,67.359,Boy
272,65.159,65.159,67.401,67.401,Boy
273,65.201,65.201,67.443,67.443,Boy
274,65.241,65.241,67.485,67.485,Boy
275,65.281,65.281,67.526,67.526,Boy
276,65.321,65.321,67.567,67.567,Boy
277,65.361,65.361,67.608,67.608,Boy
278,65.401,65.401,67.65,67.65,Boy
279,65.44,65.44,67.691,67.691,Boy
280,65.48,65.48,67.732,67.732,Boy
281,65.52,65.52,67.772,67.772,Boy
282,65.559,65.559,67.813,67.813,Boy
283,65.599,65.599,67.854,67.854,Boy
284,65.638,65.638,67.895,67.895,Boy
285,65.677,65.677,67.936,67.936,Boy
286,65.717,65.717,67.976,67.976,Boy
287,65.756,65.756,68.017,68.017,Boy
288,65.795,65.795,68.057,68.057,Boy
289,65.834,65.834,68.098,68.098,Boy
290,65.873,65.873,68.138,68.138,Boy
291,65.912,65.912,68.179,68.179,Boy
292,65.951,65.951,68.219,68.219,Boy
293,65.99,65.99,68.259,68.259,Boy
294,66.029,66.029,68.299,68.299,Boy
295,66.068,66.068,68.339,68.339,Boy
296,66.106,66.106,68.38,68.38,Boy
297,66.145,66.145,68.42,68.42,Boy
298,66.184,66.184,68.459,68.459,Boy
299,66.22,66.22,68.498,68.498,Boy
300,66.259,66.259,68.538,68.538,Boy
301,66.297,66.297,68.577,68.577,Boy
302,66.335,66.335,68.617,68.617,Boy
303,66.374,66.374,68.657,68.657,Boy
304,66.412,66.412,68.696,68.696,Boy
305,66.45,66.45,68.736,68.736,Boy
306,66.489,66.489,68.776,68.776,Boy
307,66.524,66.524,68.814,68.814,Boy
308,66.563,66.563,68.853,68.853,Boy
309,66.601,66.601,68.892,68.892,Boy
310,66.639,66.639,68.932,68.932,Boy
311,66.676,66.676,68.971,68.971,Boy
312,66.714,66.714,69.01,69.01,Boy
313,66.75,66.75,69.048,69.048,Boy
314,66.788,66.788,69.087,69.087,Boy
315,66.825,66.825,69.126,69.126,Boy
316,66.863,66.863,69.165,69.165,Boy
317,66.901,66.901,69.203,69.203,Boy
318,66.936,66.936,69.241,69.241,Boy
319,66.973,66.973,69.28,69.28,Boy
320,67.011,67.011,69.318,69.318,Boy
321,67.048,67.048,69.357,69.357,Boy
322,67.083,67.083,69.394,69.394,Boy
323,67.121,67.121,69.433,69.433,Boy
324,67.158,67.158,69.471,69.471,Boy
325,67.195,67.195,69.51,69.51,Boy
326,67.23,67.23,69.547,69.547,Boy
327,67.267,67.267,69.585,69.585,Boy
328,67.304,67.304,69.623,69.623,Boy
329,67.339,67.339,69.66,69.66,Boy
330,67.376,67.376,69.698,69.698,Boy
331,67.413,67.413,69.737,69.737,Boy
332,67.45,67.45,69.775,69.775,Boy
333,67.484,67.484,69.811,69.811,Boy
334,67.521,67.521,69.849,69.849,Boy
335,67.558,67.558,69.887,69.887,Boy
336,67.592,67.592,69.924,69.924,Boy
337,67.629,67.629,69.962,69.962,Boy
338,67.665,67.665,69.999,69.999,Boy
339,67.7,67.7,70.036,70.036,Boy
340,67.736,67.736,70.073,70.073,Boy
341,67.772,67.772,70.111,70.111,Boy
342,67.807,67.807,70.147,70.147,Boy
343,67.843,67.843,70.185,70.185,Boy
344,67.879,67.879,70.222,70.222,Boy
345,67.913,67.913,70.258,70.258,Boy
346,67.949,67.949,70.296,70.296,Boy
347,67.983,67.983,70.332,70.332,Boy
348,68.019,68.019,70.369,70.369,Boy
349,68.055,68.055,70.406,70.406,Boy
350,68.089,68.089,70.442,70.442,Boy
351,68.125,68.125,70.479,70.479,Boy
352,68.159,68.159,70.515,70.515,Boy
353,68.195,68.195,70.552,70.552,Boy
354,68.231,68.231,70.589,70.589,Boy
355,68.264,68.264,70.625,70.625,Boy
356,68.3,68.3,70.662,70.662,Boy
357,68.334,68.334,70.697,70.697,Boy
358,68.369,68.369,70.734,70.734,Boy
359,68.403,68.403,70.77,70.77,Boy
360,68.438,68.438,70.807,70.807,Boy
361,68.472,68.472,70.842,70.842,Boy
362,68.507,68.507,70.879,70.879,Boy
363,68.543,68.543,70.915,70.915,Boy
364,68.576,68.576,70.95,70.95,Boy
365,68.611,68.611,70.987,70.987,Boy
366,68.644,68.644,71.022,71.022,Boy
367,68.68,68.68,71.059,71.059,Boy
368,68.713,68.713,71.094,71.094,Boy
369,68.748,68.748,71.13,71.13,Boy
370,68.781,68.781,71.165,71.165,Boy
371,68.816,68.816,71.202,71.202,Boy
372,68.849,68.849,71.237,71.237,Boy
373,68.884,68.884,71.273,71.273,Boy
374,68.917,68.917,71.308,71.308,Boy
375,68.952,68.952,71.344,71.344,Boy
376,68.985,68.985,71.379,71.379,Boy
377,69.02,69.02,71.415,71.415,Boy
378,69.052,69.052,71.449,71.449,Boy
379,69.087,69.087,71.486,71.486,Boy
380,69.12,69.12,71.52,71.52,Boy
381,69.152,69.152,71.555,71.555,Boy
382,69.187,69.187,71.591,71.591,Boy
383,69.219,69.219,71.625,71.625,Boy
384,69.254,69.254,71.661,71.661,Boy
385,69.287,69.287,71.695,71.695,Boy
386,69.321,69.321,71.731,71.731,Boy
387,69.353,69.353,71.765,71.765,Boy
388,69.388,69.388,71.801,71.801,Boy
389,69.42,69.42,71.835,71.835,Boy
390,69.452,69.452,71.869,71.869,Boy
391,69.487,69.487,71.905,71.905,Boy
392,69.519,69.519,71.939,71.939,Boy
393,69.553,69.553,71.974,71.974,Boy
394,69.585,69.585,72.008,72.008,Boy
395,69.617,69.617,72.042,72.042,Boy
396,69.651,69.651,72.078,72.078,Boy
397,69.683,69.683,72.112,72.112,Boy
398,69.717,69.717,72.147,72.147,Boy
399,69.749,69.749,72.181,72.181,Boy
400,69.781,69.781,72.214,72.214,Boy
401,69.815,69.815,72.249,72.249,Boy
402,69.847,69.847,72.283,72.283,Boy
403,69.878,69.878,72.317,72.317,Boy
404,69.912,69.912,72.352,72.352,Boy
405,69.944,69.944,72.385,72.385,Boy
406,69.977,69.977,72.42,72.42,Boy
407,70.009,70.009,72.454,72.454,Boy
408,70.04,70.04,72.487,72.487,Boy
409,70.074,70.074,72.522,72.522,Boy
410,70.105,70.105,72.555,72.555,Boy
411,70.137,70.137,72.589,72.589,Boy
412,70.17,70.17,72.623,72.623,Boy
413,70.202,70.202,72.657,72.657,Boy
414,70.233,70.233,72.69,72.69,Boy
415,70.266,70.266,72.724,72.724,Boy
416,70.297,70.297,72.758,72.758,Boy
417,70.329,70.329,72.791,72.791,Boy
418,70.362,70.362,72.825,72.825,Boy
419,70.393,70.393,72.858,72.858,Boy
420,70.424,70.424,72.891,72.891,Boy
421,70.457,70.457,72.925,72.925,Boy
422,70.488,70.488,72.958,72.958,Boy
423,70.519,70.519,72.991,72.991,Boy
424,70.552,70.552,73.025,73.025,Boy
425,70.583,70.583,73.058,73.058,Boy
426,70.614,70.614,73.091,73.091,Boy
427,70.644,70.644,73.124,73.124,Boy
428,70.677,70.677,73.158,73.158,Boy
429,70.708,70.708,73.19,73.19,Boy
430,70.739,70.739,73.223,73.223,Boy
431,70.772,70.772,73.257,73.257,Boy
432,70.802,70.802,73.289,73.289,Boy
433,70.833,70.833,73.322,73.322,Boy
434,70.863,70.863,73.354,73.354,Boy
435,70.896,70.896,73.388,73.388,Boy
436,70.926,70.926,73.421,73.421,Boy
437,70.957,70.957,73.453,73.453,Boy
438,70.987,70.987,73.485,73.485,Boy
439,71.02,71.02,73.519,73.519,Boy
440,71.05,71.05,73.551,73.551,Boy
441,71.08,71.08,73.583,73.583,Boy
442,71.11,71.11,73.615,73.615,Boy
443,71.143,71.143,73.649,73.649,Boy
444,71.173,71.173,73.681,73.681,Boy
445,71.203,71.203,73.713,73.713,Boy
446,71.233,71.233,73.745,73.745,Boy
447,71.266,71.266,73.779,73.779,Boy
448,71.296,71.296,73.811,73.811,Boy
449,71.326,71.326,73.843,73.843,Boy
450,71.356,71.356,73.874,73.874,Boy
451,71.388,71.388,73.908,73.908,Boy
452,71.418,71.418,73.94,73.94,Boy
453,71.447,71.447,73.971,73.971,Boy
454,71.477,71.477,74.003,74.003,Boy
455,71.507,71.507,74.035,74.035,Boy
456,71.539,71.539,74.068,74.068,Boy
457,71.569,71.569,74.1,74.1,Boy
458,71.599,71.599,74.131,74.131,Boy
459,71.628,71.628,74.163,74.163,Boy
460,71.658,71.658,74.194,74.194,Boy
461,71.69,71.69,74.228,74.228,Boy
462,71.719,71.719,74.259,74.259,Boy
463,71.749,71.749,74.291,74.291,Boy
464,71.778,71.778,74.322,74.322,Boy
465,71.808,71.808,74.353,74.353,Boy
466,71.84,71.84,74.386,74.386,Boy
467,71.869,71.869,74.418,74.418,Boy
468,71.899,71.899,74.449,74.449,Boy
469,71.928,71.928,74.48,74.48,Boy
470,71.957,71.957,74.511,74.511,Boy
471,71.986,71.986,74.543,74.543,Boy
472,72.018,72.018,74.575,74.575,Boy
473,72.047,72.047,74.606,74.606,Boy
474,72.077,72.077,74.638,74.638,Boy
475,72.106,72.106,74.669,74.669,Boy
476,72.135,72.135,74.7,74.7,Boy
477,72.164,72.164,74.731,74.731,Boy
478,72.195,72.195,74.763,74.763,Boy
479,72.224,72.224,74.794,74.794,Boy
480,72.253,72.253,74.825,74.825,Boy
481,72.282,72.282,74.856,74.856,Boy
482,72.311,72.311,74.887,74.887,Boy
483,72.34,72.34,74.918,74.918,Boy
484,72.369,72.369,74.949,74.949,Boy
485,72.4,72.4,74.981,74.981,Boy
486,72.429,72.429,75.012,75.012,Boy
487,72.458,72.458,75.042,75.042,Boy
488,72.487,72.487,75.073,75.073,Boy
489,72.516,72.516,75.104,75.104,Boy
490,72.544,72.544,75.134,75.134,Boy
491,72.573,72.573,75.165,75.165,Boy
492,72.604,72.604,75.197,75.197,Boy
493,72.633,72.633,75.228,75.228,Boy
494,72.661,72.661,75.258,75.258,Boy
495,72.69,72.69,75.289,75.289,Boy
496,72.719,72.719,75.319,75.319,Boy
497,72.747,72.747,75.35,75.35,Boy
498,72.776,72.776,75.38,75.38,Boy
499,72.804,72.804,75.411,75.411,Boy
500,72.832,72.832,75.441,75.441,Boy
501,72.863,72.863,75.473,75.473,Boy
502,72.892,72.892,75.503,75.503,Boy
503,72.92,72.92,75.533,75.533,Boy
504,72.948,72.948,75.564,75.564,Boy
505,72.977,72.977,75.594,75.594,Boy
506,73.005,73.005,75.624,75.624,Boy
507,73.033,73.033,75.654,75.654,Boy
508,73.061,73.061,75.684,75.684,Boy
509,73.089,73.089,75.714,75.714,Boy
510,73.118,73.118,75.744,75.744,Boy
511,73.146,73.146,75.774,75.774,Boy
512,73.174,73.174,75.804,75.804,Boy
513,73.204,73.204,75.836,75.836,Boy
514,73.232,73.232,75.866,75.866,Boy
515,73.26,73.26,75.896,75.896,Boy
516,73.288,73.288,75.926,75.926,Boy
517,73.316,73.316,75.955,75.955,Boy
518,73.344,73.344,75.985,75.985,Boy
519,73.372,73.372,76.015,76.015,Boy
520,73.4,73.4,76.045,76.045,Boy
521,73.428,73.428,76.075,76.075,Boy
522,73.455,73.455,76.104,76.104,Boy
523,73.483,73.483,76.134,76.134,Boy
524,73.511,73.511,76.164,76.164,Boy
525,73.539,73.539,76.193,76.193,Boy
526,73.566,73.566,76.223,76.223,Boy
527,73.594,73.594,76.252,76.252,Boy
528,73.622,73.622,76.282,76.282,Boy
529,73.649,73.649,76.311,76.311,Boy
530,73.679,73.679,76.342,76.342,Boy
531,73.707,73.707,76.372,76.372,Boy
532,73.734,73.734,76.401,76.401,Boy
533,73.762,73.762,76.431,76.431,Boy
534,73.789,73.789,76.46,76.46,Boy
535,73.817,73.817,76.489,76.489,Boy
536,73.844,73.844,76.519,76.519,Boy
537,73.871,73.871,76.548,76.548,Boy
538,73.899,73.899,76.577,76.577,Boy
539,73.926,73.926,76.606,76.606,Boy
540,73.953,73.953,76.636,76.636,Boy
541,73.981,73.981,76.665,76.665,Boy
542,74.008,74.008,76.694,76.694,Boy
543,74.035,74.035,76.723,76.723,Boy
544,74.062,74.062,76.752,76.752,Boy
545,74.089,74.089,76.781,76.781,Boy
546,74.116,74.116,76.81,76.81,Boy
547,74.144,74.144,76.839,76.839,Boy
548,74.171,74.171,76.868,76.868,Boy
549,74.198,74.198,76.897,76.897,Boy
550,74.225,74.225,76.926,76.926,Boy
551,74.252,74.252,76.955,76.955,Boy
552,74.279,74.279,76.984,76.984,Boy
553,74.305,74.305,77.012,77.012,Boy
554,74.332,74.332,77.041,77.041,Boy
555,74.359,74.359,77.07,77.07,Boy
556,74.386,74.386,77.099,77.099,Boy
557,74.413,74.413,77.127,77.127,Boy
558,74.44,74.44,77.156,77.156,Boy
559,74.466,74.466,77.185,77.185,Boy
560,74.493,74.493,77.213,77.213,Boy
561,74.52,74.52,77.242,77.242,Boy
562,74.546,74.546,77.27,77.27,Boy
563,74.573,74.573,77.299,77.299,Boy
564,74.6,74.6,77.327,77.327,Boy
565,74.626,74.626,77.356,77.356,Boy
566,74.653,74.653,77.384,77.384,Boy
567,74.679,74.679,77.413,77.413,Boy
568,74.706,74.706,77.441,77.441,Boy
569,74.732,74.732,77.47,77.47,Boy
570,74.759,74.759,77.498,77.498,Boy
571,74.785,74.785,77.526,77.526,Boy
572,74.812,74.812,77.554,77.554,Boy
573,74.838,74.838,77.583,77.583,Boy
574,74.864,74.864,77.611,77.611,Boy
575,74.891,74.891,77.639,77.639,Boy
576,74.914,74.914,77.666,77.666,Boy
577,74.941,74.941,77.694,77.694,Boy
578,74.967,74.967,77.722,77.722,Boy
579,74.993,74.993,77.75,77.75,Boy
580,75.019,75.019,77.778,77.778,Boy
581,75.045,75.045,77.806,77.806,Boy
582,75.072,75.072,77.834,77.834,Boy
583,75.098,75.098,77.862,77.862,Boy
584,75.124,75.124,77.89,77.89,Boy
585,75.15,75.15,77.918,77.918,Boy
586,75.176,75.176,77.946,77.946,Boy
587,75.202,75.202,77.974,77.974,Boy
588,75.228,75.228,78.002,78.002,Boy
589,75.254,75.254,78.029,78.029,Boy
590,75.28,75.28,78.057,78.057,Boy
591,75.305,75.305,78.085,78.085,Boy
592,75.331,75.331,78.113,78.113,Boy
593,75.357,75.357,78.14,78.14,Boy
594,75.383,75.383,78.168,78.168,Boy
595,75.409,75.409,78.196,78.196,Boy
596,75.432,75.432,78.222,78.222,Boy
597,75.458,75.458,78.249,78.249,Boy
598,75.483,75.483,78.277,78.277,Boy
599,75.509,75.509,78.305,78.305,Boy
600,75.535,75.535,78.332,78.332,Boy
601,75.56,75.56,78.36,78.36,Boy
602,75.586,75.586,78.387,78.387,Boy
603,75.612,75.612,78.415,78.415,Boy
604,75.637,75.637,78.442,78.442,Boy
605,75.663,75.663,78.47,78.47,Boy
606,75.688,75.688,78.497,78.497,Boy
607,75.714,75.714,78.524,78.524,Boy
608,75.739,75.739,78.552,78.552,Boy
609,75.765,75.765,78.579,78.579,Boy
610,75.788,75.788,78.605,78.605,Boy
611,75.813,75.813,78.632,78.632,Boy
612,75.839,75.839,78.659,78.659,Boy
613,75.864,75.864,78.686,78.686,Boy
614,75.889,75.889,78.714,78.714,Boy
615,75.914,75.914,78.741,78.741,Boy
616,75.94,75.94,78.768,78.768,Boy
617,75.965,75.965,78.795,78.795,Boy
618,75.99,75.99,78.822,78.822,Boy
619,76.016,76.016,78.849,78.849,Boy
620,76.041,76.041,78.876,78.876,Boy
621,76.063,76.063,78.902,78.902,Boy
622,76.088,76.088,78.929,78.929,Boy
623,76.114,76.114,78.956,78.956,Boy
624,76.139,76.139,78.983,78.983,Boy
625,76.164,76.164,79.01,79.01,Boy
626,76.189,76.189,79.037,79.037,Boy
627,76.214,76.214,79.064,79.064,Boy
628,76.239,76.239,79.09,79.09,Boy
629,76.264,76.264,79.117,79.117,Boy
630,76.289,76.289,79.144,79.144,Boy
631,76.311,76.311,79.169,79.169,Boy
632,76.336,76.336,79.196,79.196,Boy
633,76.361,76.361,79.223,79.223,Boy
634,76.386,76.386,79.25,79.25,Boy
635,76.411,76.411,79.276,79.276,Boy
636,76.435,76.435,79.303,79.303,Boy
637,76.46,76.46,79.33,79.33,Boy
638,76.485,76.485,79.356,79.356,Boy
639,76.51,76.51,79.383,79.383,Boy
640,76.532,76.532,79.408,79.408,Boy
641,76.557,76.557,79.434,79.434,Boy
642,76.581,76.581,79.461,79.461,Boy
643,76.606,76.606,79.487,79.487,Boy
644,76.63,76.63,79.514,79.514,Boy
645,76.655,76.655,79.54,79.54,Boy
646,76.68,76.68,79.567,79.567,Boy
647,76.704,76.704,79.593,79.593,Boy
648,76.729,76.729,79.62,79.62,Boy
649,76.751,76.751,79.644,79.644,Boy
650,76.775,76.775,79.671,79.671,Boy
651,76.8,76.8,79.697,79.697,Boy
652,76.824,76.824,79.723,79.723,Boy
653,76.849,76.849,79.75,79.75,Boy
654,76.873,76.873,79.776,79.776,Boy
655,76.897,76.897,79.802,79.802,Boy
656,76.922,76.922,79.828,79.828,Boy
657,76.943,76.943,79.853,79.853,Boy
658,76.968,76.968,79.879,79.879,Boy
659,76.992,76.992,79.905,79.905,Boy
660,77.016,77.016,79.931,79.931,Boy
661,77.04,77.04,79.957,79.957,Boy
662,77.065,77.065,79.983,79.983,Boy
663,77.089,77.089,80.01,80.01,Boy
664,77.11,77.11,80.034,80.034,Boy
665,77.135,77.135,80.06,80.06,Boy
666,77.159,77.159,80.086,80.086,Boy
667,77.183,77.183,80.112,80.112,Boy
668,77.207,77.207,80.138,80.138,Boy
669,77.231,77.231,80.164,80.164,Boy
670,77.255,77.255,80.19,80.19,Boy
671,77.279,77.279,80.216,80.216,Boy
672,77.3,77.3,80.24,80.24,Boy
673,77.324,77.324,80.266,80.266,Boy
674,77.348,77.348,80.291,80.291,Boy
675,77.372,77.372,80.317,80.317,Boy
676,77.396,77.396,80.343,80.343,Boy
677,77.42,77.42,80.369,80.369,Boy
678,77.444,77.444,80.395,80.395,Boy
679,77.465,77.465,80.418,80.418,Boy
680,77.489,77.489,80.444,80.444,Boy
681,77.513,77.513,80.47,80.47,Boy
682,77.537,77.537,80.496,80.496,Boy
683,77.561,77.561,80.521,80.521,Boy
684,77.584,77.584,80.547,80.547,Boy
685,77.608,77.608,80.572,80.572,Boy
686,77.629,77.629,80.596,80.596,Boy
687,77.653,77.653,80.622,80.622,Boy
688,77.677,77.677,80.647,80.647,Boy
689,77.7,77.7,80.673,80.673,Boy
690,77.724,77.724,80.698,80.698,Boy
691,77.747,77.747,80.724,80.724,Boy
692,77.771,77.771,80.749,80.749,Boy
693,77.792,77.792,80.773,80.773,Boy
694,77.816,77.816,80.799,80.799,Boy
695,77.839,77.839,80.824,80.824,Boy
696,77.863,77.863,80.849,80.849,Boy
697,77.886,77.886,80.875,80.875,Boy
698,77.91,77.91,80.9,80.9,Boy
699,77.933,77.933,80.925,80.925,Boy
700,77.954,77.954,80.949,80.949,Boy
701,77.977,77.977,80.974,80.974,Boy
702,78.001,78.001,81,81,Boy
703,78.024,78.024,81.025,81.025,Boy
704,78.048,78.048,81.05,81.05,Boy
705,78.071,78.071,81.075,81.075,Boy
706,78.094,78.094,81.101,81.101,Boy
707,78.115,78.115,81.124,81.124,Boy
708,78.138,78.138,81.149,81.149,Boy
709,78.162,78.162,81.174,81.174,Boy
710,78.185,78.185,81.199,81.199,Boy
711,78.208,78.208,81.225,81.225,Boy
712,78.231,78.231,81.25,81.25,Boy
713,78.254,78.254,81.275,81.275,Boy
714,78.275,78.275,81.298,81.298,Boy
715,78.298,78.298,81.323,81.323,Boy
716,78.321,78.321,81.348,81.348,Boy
717,78.344,78.344,81.373,81.373,Boy
718,78.368,78.368,81.398,81.398,Boy
719,78.391,78.391,81.423,81.423,Boy
720,78.414,78.414,81.448,81.448,Boy
721,78.434,78.434,81.471,81.471,Boy
722,78.457,78.457,81.496,81.496,Boy
723,78.48,78.48,81.521,81.521,Boy
724,78.503,78.503,81.546,81.546,Boy
725,78.526,78.526,81.57,81.57,Boy
726,78.549,78.549,81.595,81.595,Boy
727,78.572,78.572,81.62,81.62,Boy
728,78.592,78.592,81.643,81.643,Boy
729,78.615,78.615,81.668,81.668,Boy
730,78.638,78.638,81.693,81.693,Boy
731,77.961,77.961,81.017,81.017,Boy
732,77.984,77.984,81.042,81.042,Boy
733,78.006,78.006,81.067,81.067,Boy
734,78.029,78.029,81.091,81.091,Boy
735,78.049,78.049,81.114,81.114,Boy
736,78.072,78.072,81.139,81.139,Boy
737,78.095,78.095,81.163,81.163,Boy
738,78.117,78.117,81.188,81.188,Boy
739,78.14,78.14,81.212,81.212,Boy
740,78.163,78.163,81.237,81.237,Boy
741,78.185,78.185,81.261,81.261,Boy
742,78.205,78.205,81.284,81.284,Boy
743,78.228,78.228,81.309,81.309,Boy
744,78.251,78.251,81.333,81.333,Boy
745,78.273,78.273,81.358,81.358,Boy
746,78.296,78.296,81.382,81.382,Boy
747,78.318,78.318,81.406,81.406,Boy
748,78.341,78.341,81.431,81.431,Boy
749,78.363,78.363,81.455,81.455,Boy
750,78.383,78.383,81.478,81.478,Boy
751,78.405,78.405,81.502,81.502,Boy
752,78.428,78.428,81.526,81.526,Boy
753,78.45,78.45,81.55,81.55,Boy
754,78.472,78.472,81.575,81.575,Boy
755,78.495,78.495,81.599,81.599,Boy
756,78.517,78.517,81.623,81.623,Boy
757,78.537,78.537,81.645,81.645,Boy
758,78.559,78.559,81.669,81.669,Boy
759,78.581,78.581,81.693,81.693,Boy
760,78.603,78.603,81.718,81.718,Boy
761,78.626,78.626,81.742,81.742,Boy
762,78.648,78.648,81.766,81.766,Boy
763,78.67,78.67,81.79,81.79,Boy
764,78.692,78.692,81.814,81.814,Boy
765,78.712,78.712,81.836,81.836,Boy
766,78.734,78.734,81.86,81.86,Boy
767,78.756,78.756,81.884,81.884,Boy
768,78.778,78.778,81.908,81.908,Boy
769,78.8,78.8,81.932,81.932,Boy
770,78.822,78.822,81.955,81.955,Boy
771,78.844,78.844,81.979,81.979,Boy
772,78.863,78.863,82.001,82.001,Boy
773,78.885,78.885,82.025,82.025,Boy
774,78.907,78.907,82.049,82.049,Boy
775,78.929,78.929,82.073,82.073,Boy
776,78.951,78.951,82.096,82.096,Boy
777,78.972,78.972,82.12,82.12,Boy
778,78.994,78.994,82.144,82.144,Boy
779,79.016,79.016,82.167,82.167,Boy
780,79.035,79.035,82.189,82.189,Boy
781,79.057,79.057,82.213,82.213,Boy
782,79.079,79.079,82.236,82.236,Boy
783,79.1,79.1,82.26,82.26,Boy
784,79.122,79.122,82.283,82.283,Boy
785,79.144,79.144,82.307,82.307,Boy
786,79.165,79.165,82.33,82.33,Boy
787,79.187,79.187,82.354,82.354,Boy
788,79.208,79.208,82.377,82.377,Boy
789,79.227,79.227,82.399,82.399,Boy
790,79.249,79.249,82.422,82.422,Boy
791,79.27,79.27,82.446,82.446,Boy
792,79.292,79.292,82.469,82.469,Boy
793,79.313,79.313,82.492,82.492,Boy
794,79.335,79.335,82.516,82.516,Boy
795,79.356,79.356,82.539,82.539,Boy
796,79.377,79.377,82.562,82.562,Boy
797,79.399,79.399,82.585,82.585,Boy
798,79.418,79.418,82.607,82.607,Boy
799,79.439,79.439,82.63,82.63,Boy
800,79.46,79.46,82.653,82.653,Boy
801,79.482,79.482,82.676,82.676,Boy
802,79.503,79.503,82.699,82.699,Boy
803,79.524,79.524,82.723,82.723,Boy
804,79.545,79.545,82.746,82.746,Boy
805,79.566,79.566,82.769,82.769,Boy
806,79.588,79.588,82.792,82.792,Boy
807,79.609,79.609,82.815,82.815,Boy
808,79.627,79.627,82.836,82.836,Boy
809,79.648,79.648,82.859,82.859,Boy
810,79.67,79.67,82.882,82.882,Boy
811,79.691,79.691,82.905,82.905,Boy
812,79.712,79.712,82.928,82.928,Boy
813,79.733,79.733,82.951,82.951,Boy
814,79.754,79.754,82.973,82.973,Boy
815,79.775,79.775,82.996,82.996,Boy
816,79.796,79.796,83.019,83.019,Boy
817,79.817,79.817,83.042,83.042,Boy
818,79.838,79.838,83.065,83.065,Boy
819,79.856,79.856,83.086,83.086,Boy
820,79.877,79.877,83.108,83.108,Boy
821,79.897,79.897,83.131,83.131,Boy
822,79.918,79.918,83.154,83.154,Boy
823,79.939,79.939,83.176,83.176,Boy
824,79.96,79.96,83.199,83.199,Boy
825,79.981,79.981,83.222,83.222,Boy
826,80.001,80.001,83.244,83.244,Boy
827,80.022,80.022,83.267,83.267,Boy
828,80.043,80.043,83.289,83.289,Boy
829,80.064,80.064,83.312,83.312,Boy
830,80.084,80.084,83.334,83.334,Boy
831,80.102,80.102,83.355,83.355,Boy
832,80.123,80.123,83.378,83.378,Boy
833,80.143,80.143,83.4,83.4,Boy
834,80.164,80.164,83.422,83.422,Boy
835,80.185,80.185,83.445,83.445,Boy
836,80.205,80.205,83.467,83.467,Boy
837,80.226,80.226,83.49,83.49,Boy
838,80.246,80.246,83.512,83.512,Boy
839,80.267,80.267,83.534,83.534,Boy
840,80.287,80.287,83.557,83.557,Boy
841,80.307,80.307,83.579,83.579,Boy
842,80.328,80.328,83.601,83.601,Boy
843,80.348,80.348,83.623,83.623,Boy
844,80.369,80.369,83.646,83.646,Boy
845,80.389,80.389,83.668,83.668,Boy
846,80.406,80.406,83.688,83.688,Boy
847,80.427,80.427,83.71,83.71,Boy
848,80.447,80.447,83.732,83.732,Boy
849,80.467,80.467,83.754,83.754,Boy
850,80.487,80.487,83.776,83.776,Boy
851,80.508,80.508,83.798,83.798,Boy
852,80.528,80.528,83.82,83.82,Boy
853,80.548,80.548,83.842,83.842,Boy
854,80.568,80.568,83.864,83.864,Boy
855,80.588,80.588,83.886,83.886,Boy
856,80.608,80.608,83.908,83.908,Boy
857,80.628,80.628,83.93,83.93,Boy
858,80.648,80.648,83.952,83.952,Boy
859,80.668,80.668,83.974,83.974,Boy
860,80.688,80.688,83.996,83.996,Boy
861,80.708,80.708,84.018,84.018,Boy
862,80.728,80.728,84.039,84.039,Boy
863,80.748,80.748,84.061,84.061,Boy
864,80.768,80.768,84.083,84.083,Boy
865,80.788,80.788,84.105,84.105,Boy
866,80.808,80.808,84.126,84.126,Boy
867,80.828,80.828,84.148,84.148,Boy
868,80.845,80.845,84.168,84.168,Boy
869,80.865,80.865,84.189,84.189,Boy
870,80.884,80.884,84.211,84.211,Boy
871,80.904,80.904,84.233,84.233,Boy
872,80.924,80.924,84.254,84.254,Boy
873,80.944,80.944,84.276,84.276,Boy
874,80.963,80.963,84.297,84.297,Boy
875,80.983,80.983,84.319,84.319,Boy
876,81.003,81.003,84.34,84.34,Boy
877,81.022,81.022,84.362,84.362,Boy
878,81.042,81.042,84.383,84.383,Boy
879,81.061,81.061,84.404,84.404,Boy
880,81.081,81.081,84.426,84.426,Boy
881,81.101,81.101,84.447,84.447,Boy
882,81.12,81.12,84.469,84.469,Boy
883,81.14,81.14,84.49,84.49,Boy
884,81.159,81.159,84.511,84.511,Boy
885,81.178,81.178,84.532,84.532,Boy
886,81.198,81.198,84.554,84.554,Boy
887,81.217,81.217,84.575,84.575,Boy
888,81.237,81.237,84.596,84.596,Boy
889,81.256,81.256,84.617,84.617,Boy
890,81.275,81.275,84.639,84.639,Boy
891,81.295,81.295,84.66,84.66,Boy
892,81.314,81.314,84.681,84.681,Boy
