Gender,Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal Height,Severly Underweight,Moderately Underweight min,Moderately Underweight max,Normal Weight
Boy,198,61.951,61.951,64.107,64.107,5.815,5.815,6.511,6.511
Boy,199,61.999,61.999,64.156,64.156,5.824,5.824,6.52,6.52
Boy,200,62.047,62.047,64.204,64.204,5.833,5.833,6.53,6.53
Boy,201,62.094,62.094,64.253,64.253,5.842,5.842,6.54,6.54
Boy,202,62.141,62.141,64.301,64.301,5.851,5.851,6.55,6.55
Boy,203,62.187,62.187,64.348,64.348,5.86,5.86,6.559,6.559
Boy,204,62.234,62.234,64.396,64.396,5.868,5.868,6.569,6.569
Boy,205,62.281,62.281,64.444,64.444,5.877,5.877,6.578,6.578
Boy,206,62.328,62.328,64.491,64.491,5.886,5.886,6.588,6.588
Boy,207,62.372,62.372,64.537,64.537,5.894,5.894,6.597,6.597
Boy,208,62.419,62.419,64.585,64.585,5.903,5.903,6.607,6.607
Boy,209,62.465,62.465,64.632,64.632,5.911,5.911,6.616,6.616
Boy,210,62.512,62.512,64.68,64.68,5.92,5.92,6.625,6.625
Boy,211,62.556,62.556,64.725,64.725,5.928,5.928,6.634,6.634
Boy,212,62.602,62.602,64.773,64.773,5.937,5.937,6.644,6.644
Boy,213,62.649,62.649,64.82,64.82,5.945,5.945,6.653,6.653
Boy,214,62.692,62.692,64.865,64.865,5.953,5.953,6.662,6.662
Boy,215,62.738,62.738,64.912,64.912,5.961,5.961,6.671,6.671
Boy,216,62.784,62.784,64.958,64.958,5.97,5.97,6.68,6.68
Boy,217,62.828,62.828,65.004,65.004,5.978,5.978,6.689,6.689
Boy,218,62.874,62.874,65.05,65.05,5.986,5.986,6.698,6.698
Boy,219,62.917,62.917,65.095,65.095,5.994,5.994,6.707,6.707
Boy,220,62.963,62.963,65.141,65.141,6.002,6.002,6.716,6.716
Boy,221,63.008,63.008,65.188,65.188,6.01,6.01,6.724,6.724
Boy,222,63.051,63.051,65.232,65.232,6.018,6.018,6.733,6.733
Boy,223,63.096,63.096,65.278,65.278,6.026,6.026,6.742,6.742
Boy,224,63.139,63.139,65.323,65.323,6.034,6.034,6.751,6.751
Boy,225,63.185,63.185,65.369,65.369,6.042,6.042,6.759,6.759
Boy,226,63.227,63.227,65.413,65.413,6.049,6.049,6.768,6.768
Boy,227,63.272,63.272,65.459,65.459,6.057,6.057,6.776,6.776
Boy,228,63.315,63.315,65.503,65.503,6.065,6.065,6.785,6.785
Boy,229,63.36,63.36,65.548,65.548,6.073,6.073,6.793,6.793
Boy,230,63.402,63.402,65.593,65.593,6.08,6.08,6.802,6.802
Boy,231,63.447,63.447,65.638,65.638,6.088,6.088,6.81,6.81
Boy,232,63.489,63.489,65.682,65.682,6.096,6.096,6.819,6.819
Boy,233,63.534,63.534,65.727,65.727,6.103,6.103,6.827,6.827
Boy,234,63.576,63.576,65.771,65.771,6.111,6.111,6.836,6.836
Boy,235,63.62,63.62,65.816,65.816,6.118,6.118,6.844,6.844
Boy,236,63.662,63.662,65.859,65.859,6.126,6.126,6.852,6.852
Boy,237,63.707,63.707,65.904,65.904,6.133,6.133,6.86,6.86
Boy,238,63.749,63.749,65.948,65.948,6.141,6.141,6.869,6.869
Boy,239,63.791,63.791,65.991,65.991,6.148,6.148,6.877,6.877
Boy,240,63.835,63.835,66.036,66.036,6.156,6.156,6.885,6.885
Boy,241,63.876,63.876,66.079,66.079,6.163,6.163,6.893,6.893
Boy,242,63.918,63.918,66.122,66.122,6.17,6.17,6.901,6.901
Boy,243,63.962,63.962,66.167,66.167,6.177,6.177,6.909,6.909
Boy,244,64.004,64.004,66.21,66.21,6.185,6.185,6.917,6.917
Boy,245,64.047,64.047,66.254,66.254,6.192,6.192,6.925,6.925
Boy,246,64.089,64.089,66.297,66.297,6.199,6.199,6.933,6.933
Boy,247,64.13,64.13,66.34,66.34,6.206,6.206,6.941,6.941
Boy,248,64.174,64.174,66.384,66.384,6.213,6.213,6.949,6.949
Boy,249,64.215,64.215,66.427,66.427,6.221,6.221,6.957,6.957
Boy,250,64.257,64.257,66.47,66.47,6.228,6.228,6.965,6.965
Boy,251,64.298,64.298,66.513,66.513,6.235,6.235,6.973,6.973
Boy,252,64.341,64.341,66.557,66.557,6.242,6.242,6.98,6.98
Boy,253,64.382,64.382,66.599,66.599,6.249,6.249,6.988,6.988
Boy,254,64.423,64.423,66.642,66.642,6.256,6.256,6.996,6.996
Boy,255,64.464,64.464,66.684,66.684,6.263,6.263,7.003,7.003
Boy,256,64.507,64.507,66.728,66.728,6.27,6.27,7.011,7.011
Boy,257,64.548,64.548,66.77,66.77,6.277,6.277,7.019,7.019
Boy,258,64.589,64.589,66.812,66.812,6.283,6.283,7.026,7.026
Boy,259,64.63,64.63,66.855,66.855,6.29,6.29,7.034,7.034
Boy,260,64.673,64.673,66.898,66.898,6.297,6.297,7.042,7.042
Boy,261,64.713,64.713,66.94,66.94,6.304,6.304,7.049,7.049
Boy,262,64.754,64.754,66.982,66.982,6.311,6.311,7.057,7.057
Boy,263,64.795,64.795,67.024,67.024,6.318,6.318,7.064,7.064
Boy,264,64.835,64.835,67.066,67.066,6.324,6.324,7.072,7.072
Boy,265,64.878,64.878,67.109,67.109,6.331,6.331,7.079,7.079
Boy,266,64.918,64.918,67.151,67.151,6.338,6.338,7.087,7.087
Boy,267,64.958,64.958,67.193,67.193,6.345,6.345,7.094,7.094
Boy,268,64.999,64.999,67.234,67.234,6.351,6.351,7.101,7.101
Boy,269,65.039,65.039,67.276,67.276,6.358,6.358,7.109,7.109
Boy,270,65.079,65.079,67.318,67.318,6.365,6.365,7.116,7.116
Boy,271,65.119,65.119,67.359,67.359,6.371,6.371,7.123,7.123
Boy,272,65.159,65.159,67.401,67.401,6.378,6.378,7.131,7.131
Boy,273,65.201,65.201,67.443,67.443,6.384,6.384,7.138,7.138
Boy,274,65.241,65.241,67.485,67.485,6.391,6.391,7.145,7.145
Boy,275,65.281,65.281,67.526,67.526,6.397,6.397,7.153,7.153
Boy,276,65.321,65.321,67.567,67.567,6.404,6.404,7.16,7.16
Boy,277,65.361,65.361,67.608,67.608,6.41,6.41,7.167,7.167
Boy,278,65.401,65.401,67.65,67.65,6.417,6.417,7.174,7.174
Boy,279,65.44,65.44,67.691,67.691,6.423,6.423,7.181,7.181
Boy,280,65.48,65.48,67.732,67.732,6.43,6.43,7.188,7.188
Boy,281,65.52,65.52,67.772,67.772,6.436,6.436,7.196,7.196
Boy,282,65.559,65.559,67.813,67.813,6.442,6.442,7.203,7.203
Boy,283,65.599,65.599,67.854,67.854,6.449,6.449,7.21,7.21
Boy,284,65.638,65.638,67.895,67.895,6.455,6.455,7.217,7.217
Boy,285,65.677,65.677,67.936,67.936,6.461,6.461,7.224,7.224
Boy,286,65.717,65.717,67.976,67.976,6.468,6.468,7.231,7.231
Boy,287,65.756,65.756,68.017,68.017,6.474,6.474,7.238,7.238
Boy,288,65.795,65.795,68.057,68.057,6.481,6.481,7.245,7.245
Boy,289,65.834,65.834,68.098,68.098,6.487,6.487,7.252,7.252
Boy,290,65.873,65.873,68.138,68.138,6.493,6.493,7.259,7.259
Boy,291,65.912,65.912,68.179,68.179,6.499,6.499,7.266,7.266
Boy,292,65.951,65.951,68.219,68.219,6.505,6.505,7.272,7.272
Boy,293,65.99,65.99,68.259,68.259,6.512,6.512,7.279,7.279
Boy,294,66.029,66.029,68.299,68.299,6.518,6.518,7.286,7.286
Boy,295,66.068,66.068,68.339,68.339,6.524,6.524,7.293,7.293
Boy,296,66.106,66.106,68.38,68.38,6.53,6.53,7.3,7.3
Boy,297,66.145,66.145,68.42,68.42,6.536,6.536,7.307,7.307
Boy,298,66.184,66.184,68.459,68.459,6.542,6.542,7.314,7.314
Boy,299,66.22,66.22,68.498,68.498,6.549,6.549,7.321,7.321
Boy,300,66.259,66.259,68.538,68.538,6.555,6.555,7.327,7.327
Boy,301,66.297,66.297,68.577,68.577,6.561,6.561,7.334,7.334
Boy,302,66.335,66.335,68.617,68.617,6.567,6.567,7.341,7.341
Boy,303,66.374,66.374,68.657,68.657,6.573,6.573,7.347,7.347
Boy,304,66.412,66.412,68.696,68.696,6.579,6.579,7.354,7.354
Boy,305,66.45,66.45,68.736,68.736,6.585,6.585,7.361,7.361
Boy,306,66.489,66.489,68.776,68.776,6.591,6.591,7.368,7.368
Boy,307,66.524,66.524,68.814,68.814,6.597,6.597,7.374,7.374
Boy,308,66.563,66.563,68.853,68.853,6.603,6.603,7.381,7.381
Boy,309,66.601,66.601,68.892,68.892,6.609,6.609,7.387,7.387
Boy,310,66.639,66.639,68.932,68.932,6.615,6.615,7.394,7.394
Boy,311,66.676,66.676,68.971,68.971,6.621,6.621,7.401,7.401
Boy,312,66.714,66.714,69.01,69.01,6.627,6.627,7.407,7.407
Boy,313,66.75,66.75,69.048,69.048,6.633,6.633,7.414,7.414
Boy,314,66.788,66.788,69.087,69.087,6.639,6.639,7.42,7.42
Boy,315,66.825,66.825,69.126,69.126,6.645,6.645,7.427,7.427
Boy,316,66.863,66.863,69.165,69.165,6.65,6.65,7.434,7.434
Boy,317,66.901,66.901,69.203,69.203,6.656,6.656,7.44,7.44
Boy,318,66.936,66.936,69.241,69.241,6.662,6.662,7.447,7.447
Boy,319,66.973,66.973,69.28,69.28,6.668,6.668,7.453,7.453
Boy,320,67.011,67.011,69.318,69.318,6.674,6.674,7.46,7.46
Boy,321,67.048,67.048,69.357,69.357,6.68,6.68,7.466,7.466
Boy,322,67.083,67.083,69.394,69.394,6.685,6.685,7.473,7.473
Boy,323,67.121,67.121,69.433,69.433,6.691,6.691,7.479,7.479
Boy,324,67.158,67.158,69.471,69.471,6.697,6.697,7.485,7.485
Boy,325,67.195,67.195,69.51,69.51,6.703,6.703,7.492,7.492
Boy,326,67.23,67.23,69.547,69.547,6.708,6.708,7.498,7.498
Boy,327,67.267,67.267,69.585,69.585,6.714,6.714,7.505,7.505
Boy,328,67.304,67.304,69.623,69.623,6.72,6.72,7.511,7.511
Boy,329,67.339,67.339,69.66,69.66,6.726,6.726,7.517,7.517
Boy,330,67.376,67.376,69.698,69.698,6.731,6.731,7.524,7.524
Boy,331,67.413,67.413,69.737,69.737,6.737,6.737,7.53,7.53
Boy,332,67.45,67.45,69.775,69.775,6.743,6.743,7.537,7.537
Boy,333,67.484,67.484,69.811,69.811,6.749,6.749,7.543,7.543
Boy,334,67.521,67.521,69.849,69.849,6.754,6.754,7.549,7.549
Boy,335,67.558,67.558,69.887,69.887,6.76,6.76,7.556,7.556
Boy,336,67.592,67.592,69.924,69.924,6.765,6.765,7.562,7.562
Boy,337,67.629,67.629,69.962,69.962,6.771,6.771,7.568,7.568
Boy,338,67.665,67.665,69.999,69.999,6.777,6.777,7.574,7.574
Boy,339,67.7,67.7,70.036,70.036,6.783,6.783,7.581,7.581
Boy,340,67.736,67.736,70.073,70.073,6.788,6.788,7.587,7.587
Boy,341,67.772,67.772,70.111,70.111,6.794,6.794,7.593,7.593
Boy,342,67.807,67.807,70.147,70.147,6.799,6.799,7.6,7.6
Boy,343,67.843,67.843,70.185,70.185,6.805,6.805,7.606,7.606
Boy,344,67.879,67.879,70.222,70.222,6.811,6.811,7.612,7.612
Boy,345,67.913,67.913,70.258,70.258,6.816,6.816,7.618,7.618
Boy,346,67.949,67.949,70.296,70.296,6.822,6.822,7.624,7.624
Boy,347,67.983,67.983,70.332,70.332,6.827,6.827,7.631,7.631
Boy,348,68.019,68.019,70.369,70.369,6.833,6.833,7.637,7.637
Boy,349,68.055,68.055,70.406,70.406,6.838,6.838,7.643,7.643
Boy,350,68.089,68.089,70.442,70.442,6.844,6.844,7.649,7.649
Boy,351,68.125,68.125,70.479,70.479,6.849,6.849,7.655,7.655
Boy,352,68.159,68.159,70.515,70.515,6.855,6.855,7.661,7.661
Boy,353,68.195,68.195,70.552,70.552,6.86,6.86,7.668,7.668
Boy,354,68.231,68.231,70.589,70.589,6.866,6.866,7.674,7.674
Boy,355,68.264,68.264,70.625,70.625,6.872,6.872,7.68,7.68
Boy,356,68.3,68.3,70.662,70.662,6.877,6.877,7.686,7.686
Boy,357,68.334,68.334,70.697,70.697,6.882,6.882,7.692,7.692
Boy,358,68.369,68.369,70.734,70.734,6.888,6.888,7.698,7.698
Boy,359,68.403,68.403,70.77,70.77,6.893,6.893,7.704,7.704
Boy,360,68.438,68.438,70.807,70.807,6.899,6.899,7.71,7.71
Boy,361,68.472,68.472,70.842,70.842,6.904,6.904,7.716,7.716
Boy,362,68.507,68.507,70.879,70.879,6.91,6.91,7.722,7.722
Boy,363,68.543,68.543,70.915,70.915,6.915,6.915,7.729,7.729
Boy,364,68.576,68.576,70.95,70.95,6.92,6.92,7.735,7.735
Boy,365,68.611,68.611,70.987,70.987,6.926,6.926,7.741,7.741
Boy,366,68.644,68.644,71.022,71.022,6.931,6.931,7.747,7.747
Boy,367,68.68,68.68,71.059,71.059,6.937,6.937,7.753,7.753
Boy,368,68.713,68.713,71.094,71.094,6.942,6.942,7.759,7.759
Boy,369,68.748,68.748,71.13,71.13,6.948,6.948,7.765,7.765
Boy,370,68.781,68.781,71.165,71.165,6.953,6.953,7.771,7.771
Boy,371,68.816,68.816,71.202,71.202,6.958,6.958,7.777,7.777
Boy,372,68.849,68.849,71.237,71.237,6.964,6.964,7.783,7.783
Boy,373,68.884,68.884,71.273,71.273,6.969,6.969,7.789,7.789
Boy,374,68.917,68.917,71.308,71.308,6.974,6.974,7.795,7.795
Boy,375,68.952,68.952,71.344,71.344,6.979,6.979,7.8,7.8
Boy,376,68.985,68.985,71.379,71.379,6.985,6.985,7.807,7.807
Boy,377,69.02,69.02,71.415,71.415,6.99,6.99,7.812,7.812
Boy,378,69.052,69.052,71.449,71.449,6.995,6.995,7.818,7.818
Boy,379,69.087,69.087,71.486,71.486,7.001,7.001,7.824,7.824
Boy,380,69.12,69.12,71.52,71.52,7.006,7.006,7.83,7.83
Boy,381,69.152,69.152,71.555,71.555,7.011,7.011,7.836,7.836
Boy,382,69.187,69.187,71.591,71.591,7.017,7.017,7.842,7.842
Boy,383,69.219,69.219,71.625,71.625,7.022,7.022,7.848,7.848
Boy,384,69.254,69.254,71.661,71.661,7.027,7.027,7.854,7.854
Boy,385,69.287,69.287,71.695,71.695,7.033,7.033,7.86,7.86
Boy,386,69.321,69.321,71.731,71.731,7.038,7.038,7.866,7.866
Boy,387,69.353,69.353,71.765,71.765,7.043,7.043,7.871,7.871
Boy,388,69.388,69.388,71.801,71.801,7.048,7.048,7.877,7.877
Boy,389,69.42,69.42,71.835,71.835,7.054,7.054,7.883,7.883
Boy,390,69.452,69.452,71.869,71.869,7.059,7.059,7.889,7.889
Boy,391,69.487,69.487,71.905,71.905,7.064,7.064,7.895,7.895
Boy,392,69.519,69.519,71.939,71.939,7.069,7.069,7.901,7.901
Boy,393,69.553,69.553,71.974,71.974,7.074,7.074,7.906,7.906
Boy,394,69.585,69.585,72.008,72.008,7.079,7.079,7.912,7.912
Boy,395,69.617,69.617,72.042,72.042,7.085,7.085,7.918,7.918
Boy,396,69.651,69.651,72.078,72.078,7.09,7.09,7.924,7.924
Boy,397,69.683,69.683,72.112,72.112,7.095,7.095,7.93,7.93
Boy,398,69.717,69.717,72.147,72.147,7.1,7.1,7.935,7.935
Boy,399,69.749,69.749,72.181,72.181,7.105,7.105,7.941,7.941
Boy,400,69.781,69.781,72.214,72.214,7.111,7.111,7.947,7.947
Boy,401,69.815,69.815,72.249,72.249,7.116,7.116,7.953,7.953
Boy,402,69.847,69.847,72.283,72.283,7.121,7.121,7.959,7.959
Boy,403,69.878,69.878,72.317,72.317,7.126,7.126,7.964,7.964
Boy,404,69.912,69.912,72.352,72.352,7.131,7.131,7.97,7.97
Boy,405,69.944,69.944,72.385,72.385,7.136,7.136,7.976,7.976
Boy,406,69.977,69.977,72.42,72.42,7.141,7.141,7.982,7.982
Boy,407,70.009,70.009,72.454,72.454,7.147,7.147,7.987,7.987
Boy,408,70.04,70.04,72.487,72.487,7.152,7.152,7.993,7.993
Boy,409,70.074,70.074,72.522,72.522,7.157,7.157,7.999,7.999
Boy,410,70.105,70.105,72.555,72.555,7.162,7.162,8.005,8.005
Boy,411,70.137,70.137,72.589,72.589,7.167,7.167,8.01,8.01
Boy,412,70.17,70.17,72.623,72.623,7.172,7.172,8.016,8.016
Boy,413,70.202,70.202,72.657,72.657,7.177,7.177,8.022,8.022
Boy,414,70.233,70.233,72.69,72.69,7.182,7.182,8.027,8.027
Boy,415,70.266,70.266,72.724,72.724,7.187,7.187,8.033,8.033
Boy,416,70.297,70.297,72.758,72.758,7.192,7.192,8.039,8.039
Boy,417,70.329,70.329,72.791,72.791,7.198,7.198,8.044,8.044
Boy,418,70.362,70.362,72.825,72.825,7.203,7.203,8.05,8.05
Boy,419,70.393,70.393,72.858,72.858,7.208,7.208,8.056,8.056
Boy,420,70.424,70.424,72.891,72.891,7.213,7.213,8.061,8.061
Boy,421,70.457,70.457,72.925,72.925,7.218,7.218,8.067,8.067
Boy,422,70.488,70.488,72.958,72.958,7.223,7.223,8.073,8.073
Boy,423,70.519,70.519,72.991,72.991,7.228,7.228,8.078,8.078
Boy,424,70.552,70.552,73.025,73.025,7.233,7.233,8.084,8.084
Boy,425,70.583,70.583,73.058,73.058,7.238,7.238,8.09,8.09
Boy,426,70.614,70.614,73.091,73.091,7.243,7.243,8.095,8.095
Boy,427,70.644,70.644,73.124,73.124,7.248,7.248,8.101,8.101
Boy,428,70.677,70.677,73.158,73.158,7.253,7.253,8.107,8.107
Boy,429,70.708,70.708,73.19,73.19,7.258,7.258,8.112,8.112
Boy,430,70.739,70.739,73.223,73.223,7.263,7.263,8.118,8.118
Boy,431,70.772,70.772,73.257,73.257,7.268,7.268,8.123,8.123
Boy,432,70.802,70.802,73.289,73.289,7.273,7.273,8.129,8.129
Boy,433,70.833,70.833,73.322,73.322,7.278,7.278,8.134,8.134
Boy,434,70.863,70.863,73.354,73.354,7.283,7.283,8.14,8.14
Boy,435,70.896,70.896,73.388,73.388,7.288,7.288,8.146,8.146
Boy,436,70.926,70.926,73.421,73.421,7.293,7.293,8.151,8.151
Boy,437,70.957,70.957,73.453,73.453,7.298,7.298,8.157,8.157
Boy,438,70.987,70.987,73.485,73.485,7.303,7.303,8.162,8.162
Boy,439,71.02,71.02,73.519,73.519,7.308,7.308,8.168,8.168
Boy,440,71.05,71.05,73.551,73.551,7.313,7.313,8.174,8.174
Boy,441,71.08,71.08,73.583,73.583,7.318,7.318,8.179,8.179
Boy,442,71.11,71.11,73.615,73.615,7.323,7.323,8.185,8.185
Boy,443,71.143,71.143,73.649,73.649,7.328,7.328,8.19,8.19
Boy,444,71.173,71.173,73.681,73.681,7.333,7.333,8.196,8.196
Boy,445,71.203,71.203,73.713,73.713,7.337,7.337,8.201,8.201
Boy,446,71.233,71.233,73.745,73.745,7.342,7.342,8.207,8.207
Boy,447,71.266,71.266,73.779,73.779,7.347,7.347,8.212,8.212
Boy,448,71.296,71.296,73.811,73.811,7.352,7.352,8.218,8.218
Boy,449,71.326,71.326,73.843,73.843,7.357,7.357,8.223,8.223
Boy,450,71.356,71.356,73.874,73.874,7.362,7.362,8.229,8.229
Boy,451,71.388,71.388,73.908,73.908,7.367,7.367,8.235,8.235
Boy,452,71.418,71.418,73.94,73.94,7.372,7.372,8.24,8.24
Boy,453,71.447,71.447,73.971,73.971,7.377,7.377,8.246,8.246
Boy,454,71.477,71.477,74.003,74.003,7.382,7.382,8.251,8.251
Boy,455,71.507,71.507,74.035,74.035,7.386,7.386,8.256,8.256
Boy,456,71.539,71.539,74.068,74.068,7.391,7.391,8.262,8.262
Boy,457,71.569,71.569,74.1,74.1,7.396,7.396,8.267,8.267
Boy,458,71.599,71.599,74.131,74.131,7.401,7.401,8.273,8.273
Boy,459,71.628,71.628,74.163,74.163,7.406,7.406,8.278,8.278
Boy,460,71.658,71.658,74.194,74.194,7.411,7.411,8.284,8.284
Boy,461,71.69,71.69,74.228,74.228,7.416,7.416,8.289,8.289
Boy,462,71.719,71.719,74.259,74.259,7.421,7.421,8.295,8.295
Boy,463,71.749,71.749,74.291,74.291,7.426,7.426,8.3,8.3
Boy,464,71.778,71.778,74.322,74.322,7.431,7.431,8.306,8.306
Boy,465,71.808,71.808,74.353,74.353,7.435,7.435,8.311,8.311
Boy,466,71.84,71.84,74.386,74.386,7.44,7.44,8.317,8.317
Boy,467,71.869,71.869,74.418,74.418,7.445,7.445,8.322,8.322
Boy,468,71.899,71.899,74.449,74.449,7.45,7.45,8.328,8.328
Boy,469,71.928,71.928,74.48,74.48,7.455,7.455,8.333,8.333
Boy,470,71.957,71.957,74.511,74.511,7.46,7.46,8.339,8.339
Boy,471,71.986,71.986,74.543,74.543,7.465,7.465,8.344,8.344
Boy,472,72.018,72.018,74.575,74.575,7.469,7.469,8.349,8.349
Boy,473,72.047,72.047,74.606,74.606,7.474,7.474,8.355,8.355
Boy,474,72.077,72.077,74.638,74.638,7.479,7.479,8.36,8.36
Boy,475,72.106,72.106,74.669,74.669,7.484,7.484,8.366,8.366
Boy,476,72.135,72.135,74.7,74.7,7.488,7.488,8.371,8.371
Boy,477,72.164,72.164,74.731,74.731,7.493,7.493,8.377,8.377
Boy,478,72.195,72.195,74.763,74.763,7.498,7.498,8.382,8.382
Boy,479,72.224,72.224,74.794,74.794,7.503,7.503,8.387,8.387
Boy,480,72.253,72.253,74.825,74.825,7.508,7.508,8.393,8.393
Boy,481,72.282,72.282,74.856,74.856,7.513,7.513,8.398,8.398
Boy,482,72.311,72.311,74.887,74.887,7.518,7.518,8.404,8.404
Boy,483,72.34,72.34,74.918,74.918,7.522,7.522,8.409,8.409
Boy,484,72.369,72.369,74.949,74.949,7.527,7.527,8.414,8.414
Boy,485,72.4,72.4,74.981,74.981,7.532,7.532,8.42,8.42
Boy,486,72.429,72.429,75.012,75.012,7.537,7.537,8.425,8.425
Boy,487,72.458,72.458,75.042,75.042,7.541,7.541,8.431,8.431
Boy,488,72.487,72.487,75.073,75.073,7.546,7.546,8.436,8.436
Boy,489,72.516,72.516,75.104,75.104,7.551,7.551,8.441,8.441
Boy,490,72.544,72.544,75.134,75.134,7.556,7.556,8.447,8.447
Boy,491,72.573,72.573,75.165,75.165,7.561,7.561,8.452,8.452
Boy,492,72.604,72.604,75.197,75.197,7.565,7.565,8.458,8.458
Boy,493,72.633,72.633,75.228,75.228,7.57,7.57,8.463,8.463
Boy,494,72.661,72.661,75.258,75.258,7.575,7.575,8.468,8.468
Boy,495,72.69,72.69,75.289,75.289,7.58,7.58,8.474,8.474
Boy,496,72.719,72.719,75.319,75.319,7.584,7.584,8.479,8.479
Boy,497,72.747,72.747,75.35,75.35,7.589,7.589,8.484,8.484
Boy,498,72.776,72.776,75.38,75.38,7.594,7.594,8.49,8.49
Boy,499,72.804,72.804,75.411,75.411,7.599,7.599,8.495,8.495
Boy,500,72.832,72.832,75.441,75.441,7.603,7.603,8.5,8.5
Boy,501,72.863,72.863,75.473,75.473,7.608,7.608,8.506,8.506
Boy,502,72.892,72.892,75.503,75.503,7.613,7.613,8.511,8.511
Boy,503,72.92,72.92,75.533,75.533,7.618,7.618,8.517,8.517
Boy,504,72.948,72.948,75.564,75.564,7.622,7.622,8.522,8.522
Boy,505,72.977,72.977,75.594,75.594,7.627,7.627,8.527,8.527
Boy,506,73.005,73.005,75.624,75.624,7.632,7.632,8.533,8.533
Boy,507,73.033,73.033,75.654,75.654,7.637,7.637,8.538,8.538
Boy,508,73.061,73.061,75.684,75.684,7.641,7.641,8.543,8.543
Boy,509,73.089,73.089,75.714,75.714,7.646,7.646,8.548,8.548
Boy,510,73.118,73.118,75.744,75.744,7.651,7.651,8.554,8.554
Boy,511,73.146,73.146,75.774,75.774,7.655,7.655,8.559,8.559
Boy,512,73.174,73.174,75.804,75.804,7.66,7.66,8.564,8.564
Boy,513,73.204,73.204,75.836,75.836,7.665,7.665,8.57,8.57
Boy,514,73.232,73.232,75.866,75.866,7.669,7.669,8.575,8.575
Boy,515,73.26,73.26,75.896,75.896,7.674,7.674,8.58,8.58
Boy,516,73.288,73.288,75.926,75.926,7.679,7.679,8.586,8.586
Boy,517,73.316,73.316,75.955,75.955,7.683,7.683,8.591,8.591
Boy,518,73.344,73.344,75.985,75.985,7.688,7.688,8.596,8.596
Boy,519,73.372,73.372,76.015,76.015,7.693,7.693,8.601,8.601
Boy,520,73.4,73.4,76.045,76.045,7.697,7.697,8.607,8.607
Boy,521,73.428,73.428,76.075,76.075,7.702,7.702,8.612,8.612
Boy,522,73.455,73.455,76.104,76.104,7.707,7.707,8.617,8.617
Boy,523,73.483,73.483,76.134,76.134,7.711,7.711,8.623,8.623
Boy,524,73.511,73.511,76.164,76.164,7.716,7.716,8.628,8.628
Boy,525,73.539,73.539,76.193,76.193,7.721,7.721,8.633,8.633
Boy,526,73.566,73.566,76.223,76.223,7.725,7.725,8.638,8.638
Boy,527,73.594,73.594,76.252,76.252,7.73,7.73,8.644,8.644
Boy,528,73.622,73.622,76.282,76.282,7.735,7.735,8.649,8.649
Boy,529,73.649,73.649,76.311,76.311,7.739,7.739,8.654,8.654
Boy,530,73.679,73.679,76.342,76.342,7.744,7.744,8.659,8.659
Boy,531,73.707,73.707,76.372,76.372,7.749,7.749,8.665,8.665
Boy,532,73.734,73.734,76.401,76.401,7.753,7.753,8.67,8.67
Boy,533,73.762,73.762,76.431,76.431,7.758,7.758,8.675,8.675
Boy,534,73.789,73.789,76.46,76.46,7.763,7.763,8.68,8.68
Boy,535,73.817,73.817,76.489,76.489,7.767,7.767,8.686,8.686
Boy,536,73.844,73.844,76.519,76.519,7.772,7.772,8.691,8.691
Boy,537,73.871,73.871,76.548,76.548,7.777,7.777,8.696,8.696
Boy,538,73.899,73.899,76.577,76.577,7.781,7.781,8.701,8.701
Boy,539,73.926,73.926,76.606,76.606,7.786,7.786,8.707,8.707
Boy,540,73.953,73.953,76.636,76.636,7.79,7.79,8.712,8.712
Boy,541,73.981,73.981,76.665,76.665,7.795,7.795,8.717,8.717
Boy,542,74.008,74.008,76.694,76.694,7.8,7.8,8.722,8.722
Boy,543,74.035,74.035,76.723,76.723,7.804,7.804,8.727,8.727
Boy,544,74.062,74.062,76.752,76.752,7.809,7.809,8.733,8.733
Boy,545,74.089,74.089,76.781,76.781,7.813,7.813,8.738,8.738
Boy,546,74.116,74.116,76.81,76.81,7.818,7.818,8.743,8.743
Boy,547,74.144,74.144,76.839,76.839,7.823,7.823,8.748,8.748
Boy,548,74.171,74.171,76.868,76.868,7.827,7.827,8.753,8.753
Boy,549,74.198,74.198,76.897,76.897,7.832,7.832,8.759,8.759
Boy,550,74.225,74.225,76.926,76.926,7.836,7.836,8.764,8.764
Boy,551,74.252,74.252,76.955,76.955,7.841,7.841,8.769,8.769
Boy,552,74.279,74.279,76.984,76.984,7.846,7.846,8.774,8.774
Boy,553,74.305,74.305,77.012,77.012,7.85,7.85,8.779,8.779
Boy,554,74.332,74.332,77.041,77.041,7.855,7.855,8.785,8.785
Boy,555,74.359,74.359,77.07,77.07,7.859,7.859,8.79,8.79
Boy,556,74.386,74.386,77.099,77.099,7.864,7.864,8.795,8.795
Boy,557,74.413,74.413,77.127,77.127,7.868,7.868,8.8,8.8
Boy,558,74.44,74.44,77.156,77.156,7.873,7.873,8.805,8.805
Boy,559,74.466,74.466,77.185,77.185,7.878,7.878,8.811,8.811
Boy,560,74.493,74.493,77.213,77.213,7.882,7.882,8.816,8.816
Boy,561,74.52,74.52,77.242,77.242,7.887,7.887,8.821,8.821
Boy,562,74.546,74.546,77.27,77.27,7.891,7.891,8.826,8.826
Boy,563,74.573,74.573,77.299,77.299,7.896,7.896,8.831,8.831
